age,time_in_bed,pct_sleeping,favorite_food,hate_food
69,4,0.8509122127553462,pizza,candycorn
12,0,0.18432504491389323,ice_cream,eggs
38,2,0.9153005420049949,pizza,candycorn
92,8,0.7901186042265864,pizza,candycorn
10,4,0.3850905201059206,ice_cream,candycorn
38,2,0.9501316609711182,ice_cream,candycorn
39,5,0.9973471362371763,taco,candycorn
21,5,0.9836136864923615,pizza,broccoli
44,6,0.052073125515081586,ice_cream,eggs
36,8,0.9532697619857701,pizza,eggs
34,3,0.34121623383418953,pizza,broccoli
40,1,0.7205174740771931,ice_cream,broccoli
4,3,0.7994489062002742,pizza,eggs
74,6,0.7981538180107602,pizza,candycorn
57,3,0.3331267918056571,pizza,candycorn
25,8,0.09397028890353631,ice_cream,broccoli
99,7,0.9976328646446737,taco,candycorn
33,6,0.9555187538691351,taco,broccoli
48,1,0.9554194705238235,pizza,eggs
48,3,0.6669504053802653,ice_cream,candycorn
80,0,0.37270073021671213,ice_cream,eggs
3,5,0.918923960707778,ice_cream,eggs
42,2,0.7229646879991628,pizza,eggs
27,5,0.2958549051855296,pizza,broccoli
83,7,0.9488801784324917,ice_cream,broccoli
26,7,0.13808093772495722,taco,broccoli
22,5,0.848520379275515,pizza,candycorn
64,0,0.5435546441710007,ice_cream,candycorn
68,0,0.9599964023483027,taco,eggs
49,6,0.3822906634463009,pizza,candycorn
1,1,0.88953855388847,pizza,eggs
58,5,0.3871964432333034,taco,broccoli
57,2,0.8326990671667023,taco,eggs
60,0,0.6415460869524366,pizza,broccoli
37,0,0.8062390886023866,pizza,eggs
49,6,0.9920479922241912,ice_cream,eggs
75,3,0.8695707853491333,ice_cream,broccoli
62,8,0.2398565800620076,taco,broccoli
67,0,0.8290794106145585,pizza,candycorn
12,0,0.6277039762245168,ice_cream,candycorn
53,8,0.3851670523511628,ice_cream,candycorn
69,3,0.9728274333678133,ice_cream,eggs
52,1,0.5250889885925822,taco,candycorn
29,6,0.7386436790086967,taco,broccoli
77,0,0.2479051219914924,ice_cream,eggs
60,1,0.07529394347350438,pizza,broccoli
46,2,0.10092214838984148,taco,broccoli
63,7,0.09658979091201769,ice_cream,eggs
9,6,0.5105852760202375,pizza,candycorn
94,0,0.13085042399104352,ice_cream,candycorn
5,4,0.8835630848544217,ice_cream,eggs
50,4,0.5431186416874331,taco,broccoli
82,1,0.19297499927399042,ice_cream,broccoli
80,5,0.1311695066683508,ice_cream,broccoli
66,0,0.24791042625365955,ice_cream,candycorn
33,7,0.2940116008422031,pizza,candycorn
50,2,0.027276433796875277,taco,broccoli
86,7,0.5561645822184309,ice_cream,candycorn
81,0,0.48446570504709296,pizza,broccoli
30,1,0.14569530646504214,taco,broccoli
38,0,0.9125010836713515,taco,eggs
99,2,0.5685540152766804,ice_cream,eggs
9,7,0.28004333376152657,ice_cream,broccoli
26,7,0.3147482461365908,taco,broccoli
27,7,0.11911386591742434,ice_cream,candycorn
58,4,0.09481383247147002,taco,broccoli
61,7,0.011068068708878553,taco,candycorn
82,1,0.5108689420945454,taco,eggs
71,4,0.6559104710667903,taco,candycorn
75,3,0.3236708624660225,ice_cream,eggs
1,2,0.6316623924069058,taco,eggs
96,6,0.2837942515513392,pizza,eggs
73,8,0.07588858604911175,ice_cream,broccoli
49,0,0.03472257733273787,pizza,broccoli
38,7,0.13775118558702137,ice_cream,broccoli
86,8,0.5564930032579656,taco,eggs
19,7,0.5738390293835136,pizza,broccoli
33,7,0.9884350250828656,ice_cream,broccoli
51,3,0.6560852547205644,taco,candycorn
98,1,0.8928231587883786,taco,broccoli
96,6,0.8853946403236437,taco,broccoli
51,7,0.1916093644517497,taco,broccoli
53,6,0.1727021288633337,taco,broccoli
47,8,0.8858071852797726,pizza,broccoli
23,8,0.9005039318958676,taco,eggs
17,6,0.7166033836140063,pizza,candycorn
35,1,0.6464010832132648,taco,candycorn
56,6,0.48279769988975674,taco,broccoli
0,6,0.03950700569997856,pizza,candycorn
34,1,0.047470286025495856,taco,broccoli
34,8,0.6798085490737293,pizza,broccoli
20,6,0.8089432096296765,pizza,eggs
58,0,0.18447013327312534,ice_cream,broccoli
76,5,0.43288731539760716,pizza,broccoli
43,4,0.5154146229421191,pizza,eggs
95,8,0.6662127063701602,ice_cream,candycorn
34,1,0.3630915314916382,pizza,eggs
77,4,0.21757390575369995,ice_cream,broccoli
9,3,0.546903347552592,pizza,broccoli
24,7,0.7691809461222217,ice_cream,candycorn
60,2,0.2340593304260895,ice_cream,candycorn
85,0,0.6693531841838785,pizza,broccoli
20,6,0.7186345124568847,ice_cream,broccoli
58,7,0.25258324919906205,taco,eggs
65,4,0.9954698137519526,taco,candycorn
69,5,0.5503978462428842,ice_cream,broccoli
96,2,0.5455150401395714,ice_cream,eggs
56,6,0.3772133651963403,ice_cream,broccoli
17,1,0.5861965407165092,ice_cream,eggs
15,3,0.9206391984043453,pizza,broccoli
89,5,0.25644817504952666,taco,broccoli
78,8,0.020255137182700333,pizza,eggs
19,2,0.39330099130077834,pizza,eggs
74,6,0.5782500483916231,pizza,candycorn
45,4,0.7439080587332576,ice_cream,eggs
37,5,0.5353789141344628,ice_cream,broccoli
89,7,0.4471021267086228,pizza,candycorn
76,5,0.267557846681888,taco,eggs
96,1,0.10865951829843579,ice_cream,broccoli
62,0,0.5646151216432559,pizza,broccoli
81,2,0.32301781267595564,pizza,broccoli
12,1,0.6983134103214045,ice_cream,candycorn
51,8,0.06747961000234937,pizza,broccoli
81,1,0.18850246771081214,taco,broccoli
30,1,0.3249250907751867,pizza,candycorn
31,8,0.49088457918919204,pizza,eggs
34,8,0.36542518533103796,ice_cream,broccoli
58,5,0.8099761157736317,ice_cream,eggs
18,6,0.5662151117652551,pizza,candycorn
90,4,0.6924999178160426,taco,broccoli
77,6,0.5934023227059637,pizza,eggs
90,2,0.9419285957817376,ice_cream,eggs
81,2,0.6053579900132802,pizza,eggs
32,5,0.37435662700266414,ice_cream,candycorn
88,8,0.919408551717798,pizza,eggs
22,0,0.7416613721076046,taco,eggs
60,8,0.7462482419477074,pizza,eggs
14,8,0.33889831181301033,taco,broccoli
57,7,0.20401872318625736,pizza,eggs
56,3,0.6750299320476455,ice_cream,candycorn
60,3,0.21035003935937757,taco,eggs
14,3,0.2665991380409821,ice_cream,candycorn
11,4,0.9443309453347236,taco,eggs
55,2,0.3309365582910213,taco,candycorn
61,3,0.2731687568094737,pizza,candycorn
32,2,0.18761007417294295,pizza,candycorn
17,5,0.7398147200891417,ice_cream,candycorn
49,7,0.7042177595596898,taco,candycorn
83,3,0.8804213942034314,taco,candycorn
83,1,0.772730555686795,pizza,broccoli
60,3,0.9279320309471292,taco,eggs
39,3,0.6298026487974269,ice_cream,broccoli
90,1,0.6223189525327606,pizza,eggs
21,6,0.5737864512501616,ice_cream,eggs
46,4,0.08912148630261307,pizza,broccoli
75,2,0.25498782195895253,taco,candycorn
53,8,0.7238731805600606,ice_cream,broccoli
6,7,0.2800228124959848,pizza,broccoli
30,0,0.2469051921014056,pizza,candycorn
55,6,0.7480016888266324,pizza,candycorn
22,1,0.40832316174353755,pizza,eggs
52,0,0.047505483430016815,pizza,broccoli
53,0,0.26674739361875854,pizza,candycorn
0,5,0.2648286535460046,pizza,broccoli
1,2,0.13629172334083772,ice_cream,broccoli
17,3,0.5436010115270541,pizza,eggs
69,8,0.9212982005480481,taco,eggs
80,8,0.8582394834958708,pizza,eggs
62,7,0.6606115477486147,pizza,broccoli
88,0,0.7291936862517411,pizza,candycorn
45,1,0.31963343208370487,taco,candycorn
90,6,0.6161862151156936,pizza,candycorn
78,5,0.7912599433614153,ice_cream,candycorn
60,4,0.3267869702224867,ice_cream,eggs
79,5,0.3133309661692789,pizza,eggs
58,8,0.11702315228790772,taco,broccoli
46,0,0.6594001892144942,taco,broccoli
79,5,0.0685008892948793,ice_cream,broccoli
31,6,0.714500818430986,ice_cream,eggs
24,5,0.2571687900334827,ice_cream,eggs
37,1,0.4566015243478354,ice_cream,broccoli
47,6,0.8053453340366699,pizza,broccoli
3,4,0.12976881448583155,ice_cream,broccoli
60,2,0.8322590358098234,ice_cream,eggs
51,2,0.6444244907917801,ice_cream,candycorn
90,0,0.6975572036410448,ice_cream,broccoli
34,8,0.5588109795230884,taco,candycorn
54,2,0.8812980189702793,taco,candycorn
52,8,0.06584031287772907,pizza,broccoli
58,8,0.9121938269984037,ice_cream,eggs
5,2,0.36642984158555103,pizza,eggs
85,4,0.987052709628133,ice_cream,candycorn
21,3,0.8479335547089244,pizza,eggs
60,6,0.2008528628178553,taco,broccoli
76,7,0.9303296736669814,taco,candycorn
58,0,0.7573719825484759,ice_cream,candycorn
11,4,0.7355403131299225,taco,eggs
32,1,0.8928066861042538,ice_cream,broccoli
69,8,0.6106644312660456,taco,candycorn
11,7,0.2636029690979852,ice_cream,candycorn
98,3,0.33158418580149607,taco,broccoli
50,3,0.9421542608172667,taco,candycorn
5,0,0.6354292780551168,taco,broccoli
21,0,0.5330200204224109,taco,candycorn
34,3,0.26327404698516577,pizza,eggs
45,6,0.2887016584207771,ice_cream,candycorn
11,8,0.600226736100493,taco,candycorn
87,6,0.6145614479079504,taco,candycorn
27,8,0.09980613329636479,ice_cream,eggs
62,5,0.58411455880786,pizza,broccoli
46,1,0.001020596556298936,ice_cream,eggs
92,5,0.18813670192315157,taco,candycorn
84,6,0.05682143341034063,taco,broccoli
64,8,0.04561332236586302,pizza,candycorn
32,4,0.09516564548959083,taco,broccoli
20,1,0.22002374776413502,pizza,eggs
85,0,0.5300872584344357,pizza,eggs
20,3,0.162607433280335,ice_cream,broccoli
20,6,0.33885497484367655,taco,broccoli
7,1,0.23026199957102145,pizza,eggs
44,6,0.6299442564737812,taco,candycorn
9,7,0.3633291946887549,taco,eggs
62,7,0.020833089041362496,ice_cream,candycorn
54,6,0.774112963747592,ice_cream,eggs
24,8,0.5340412940685583,ice_cream,eggs
33,3,0.8771562795505182,pizza,broccoli
81,0,0.5383938096669609,pizza,candycorn
77,5,0.368919578879329,ice_cream,eggs
94,7,0.13782656169909846,taco,broccoli
6,0,0.06639519722706821,ice_cream,candycorn
91,7,0.6405239867140311,pizza,candycorn
39,5,0.15183869693577334,ice_cream,broccoli
22,8,0.661636614854024,pizza,broccoli
17,3,0.41010755385168585,pizza,broccoli
15,3,0.6428951891710776,pizza,eggs
33,8,0.9427745530314402,pizza,candycorn
7,5,0.29095932744804287,taco,broccoli
9,6,0.41942135939974823,pizza,eggs
83,4,0.698810053576516,taco,eggs
82,3,0.655178672055902,taco,candycorn
59,7,0.4495207328027533,ice_cream,eggs
15,7,0.334904721024713,taco,eggs
84,7,0.7763682528796146,pizza,broccoli
23,0,0.4904089345261554,ice_cream,broccoli
48,7,0.7027477822020839,taco,broccoli
41,8,0.9542031559529449,pizza,broccoli
62,0,0.7107135638420673,taco,candycorn
0,8,0.2075389718984464,pizza,eggs
97,8,0.8467652815834937,pizza,broccoli
10,0,0.1790213812026935,pizza,broccoli
79,1,0.6997791545832668,ice_cream,eggs
11,1,0.4369387369843982,taco,candycorn
45,5,0.5858208559435336,ice_cream,candycorn
90,0,0.8160630541067307,pizza,candycorn
50,7,0.32423779868504843,ice_cream,candycorn
10,1,0.7875058741064083,pizza,eggs
24,7,0.496144146510607,pizza,eggs
59,2,0.3023433618451665,pizza,broccoli
17,6,0.7391490114487628,ice_cream,broccoli
42,0,0.16700980885766736,taco,candycorn
55,1,0.6807053766302171,taco,broccoli
85,3,0.3428224351346776,pizza,broccoli
42,3,0.07050218795241159,pizza,eggs
42,6,0.5606912951219509,taco,broccoli
27,5,0.04831935994527914,pizza,broccoli
37,3,0.6009046350991806,ice_cream,broccoli
32,5,0.2828250660361449,pizza,eggs
10,3,0.4901252428017414,pizza,broccoli
71,4,0.2883690996495246,pizza,candycorn
38,1,0.1067594422160677,ice_cream,candycorn
66,5,0.7529851706835518,ice_cream,candycorn
33,6,0.3710089974915184,taco,broccoli
23,8,0.9468615847698962,pizza,eggs
36,2,0.4293831834012638,ice_cream,broccoli
99,4,0.9359551884531631,ice_cream,candycorn
46,5,0.9055721393854439,taco,broccoli
66,6,0.7843607936298567,ice_cream,candycorn
26,3,0.44924306978350614,ice_cream,broccoli
5,5,0.1670030503262826,ice_cream,candycorn
29,8,0.48915296723511614,taco,eggs
73,7,0.18964848869434303,ice_cream,candycorn
9,7,0.8413401506903326,pizza,eggs
38,4,0.8609144770534455,ice_cream,candycorn
84,8,0.5131056969568092,ice_cream,eggs
3,0,0.480067672038643,taco,candycorn
68,4,0.7303316139323167,taco,candycorn
89,8,0.42812057080864796,ice_cream,eggs
43,1,0.6050611714212797,pizza,candycorn
55,0,0.2523201903561082,pizza,candycorn
55,5,0.49657844664927475,ice_cream,candycorn
60,7,0.9548134604397119,taco,candycorn
28,4,0.6832943046261188,ice_cream,broccoli
57,3,0.4951660523525997,ice_cream,candycorn
19,7,0.07305728159535163,pizza,broccoli
53,0,0.937230723694058,taco,candycorn
7,2,0.17377179357293981,ice_cream,candycorn
43,6,0.04330259177884688,taco,broccoli
15,7,0.1362648628489186,pizza,eggs
32,4,0.3427037131769377,pizza,candycorn
26,7,0.14759251760968362,pizza,candycorn
0,4,0.11221897277192383,taco,candycorn
24,2,0.5671026212099611,ice_cream,candycorn
4,7,0.4811765819138071,ice_cream,eggs
77,1,0.08203648548621811,taco,candycorn
50,6,0.4677535798443613,pizza,candycorn
1,4,0.04926635638956911,pizza,candycorn
36,2,0.718507066499976,taco,eggs
57,0,0.10223819967755254,taco,broccoli
85,0,0.5839676097723009,taco,candycorn
34,3,0.2749869820729406,taco,candycorn
42,7,0.9516144192104803,pizza,broccoli
68,7,0.5635069591393574,pizza,candycorn
75,0,0.2081182033493183,ice_cream,broccoli
91,0,0.12679240278580695,ice_cream,broccoli
59,6,0.34904647520076004,taco,broccoli
77,5,0.85316745033888,taco,broccoli
95,0,0.37332584362379617,ice_cream,candycorn
76,4,0.9854423544858818,ice_cream,candycorn
41,8,0.47428798573662556,ice_cream,broccoli
10,1,0.4231970502485779,taco,broccoli
80,2,0.3029064798737445,ice_cream,broccoli
16,4,0.3111764897660785,taco,eggs
59,8,0.2164487181584086,ice_cream,eggs
3,2,0.845135728989952,taco,broccoli
89,3,0.4039948276037557,ice_cream,candycorn
32,1,0.8080445895994485,pizza,eggs
21,0,0.9670580912651108,taco,candycorn
24,1,0.8764041898658937,taco,eggs
85,8,0.45607301521105204,pizza,eggs
36,8,0.31389073367751374,taco,broccoli
62,0,0.9594121134015782,ice_cream,broccoli
2,0,0.8917502177793067,pizza,broccoli
55,2,0.9943803967701961,ice_cream,eggs
26,4,0.9912175174673703,ice_cream,eggs
41,5,0.17055027637443976,taco,candycorn
27,0,0.97947581803635,taco,eggs
87,4,0.02737810277498187,taco,broccoli
32,1,0.8771335680404523,pizza,eggs
57,5,0.8823433211734771,pizza,candycorn
87,6,0.040140001514590185,pizza,candycorn
2,6,0.22802392025905072,ice_cream,eggs
98,4,0.2996965375715457,pizza,broccoli
15,5,0.4835102230443036,ice_cream,candycorn
45,0,0.5866077337296832,taco,eggs
80,2,0.28327475197353036,ice_cream,candycorn
42,3,0.7160107512714713,pizza,candycorn
20,3,0.9723771223488599,ice_cream,eggs
45,5,0.5921229806144417,pizza,broccoli
10,1,0.8387565496116354,pizza,candycorn
11,7,0.26360688903783636,pizza,broccoli
10,6,0.8854783764289842,pizza,broccoli
95,0,0.7243700019243869,pizza,candycorn
39,1,0.14636373013637693,taco,eggs
50,1,0.8529005834949512,ice_cream,broccoli
58,5,0.5940901772248725,pizza,eggs
55,3,0.7381568438457398,pizza,candycorn
15,4,0.03668550016759664,taco,broccoli
21,0,0.6688618701119445,ice_cream,broccoli
47,4,0.6709532494254792,pizza,eggs
42,8,0.7142739914974028,pizza,eggs
41,7,0.8725544706815889,pizza,eggs
77,3,0.38106677926429067,ice_cream,broccoli
91,7,0.05945210571126969,pizza,eggs
74,0,0.5082131585424345,taco,eggs
28,0,0.823145212565298,ice_cream,eggs
47,3,0.040071455611233375,taco,broccoli
91,0,0.28346990544294215,taco,candycorn
13,8,0.8737755708217162,taco,eggs
65,6,0.6731329923190535,ice_cream,broccoli
83,8,0.02523885863212183,pizza,candycorn
77,5,0.08432864598356182,pizza,broccoli
13,3,0.12831981853226437,ice_cream,eggs
9,8,0.8377117215952464,taco,eggs
60,6,0.3129647670524548,taco,candycorn
76,3,0.9959309565775972,taco,candycorn
81,6,0.34388008850777796,pizza,broccoli
76,8,0.31441605910521286,taco,eggs
14,3,0.2806889113933745,ice_cream,eggs
92,6,0.08228259479439981,ice_cream,eggs
85,6,0.09939915145330036,pizza,broccoli
11,2,0.6575705060242102,taco,broccoli
31,4,0.8164378041965393,pizza,eggs
16,4,0.2737902804569048,taco,broccoli
24,4,0.30499346745791867,pizza,eggs
13,1,0.5254895170064102,pizza,eggs
46,8,0.09343460541548754,pizza,candycorn
83,1,0.06043778920739695,pizza,broccoli
22,1,0.5120038688840209,pizza,eggs
33,8,0.6149748152001258,pizza,broccoli
69,0,0.9319988521854313,taco,broccoli
32,1,0.9955726231254515,taco,eggs
2,7,0.4461739796446115,ice_cream,broccoli
81,6,0.07976132774697697,pizza,eggs
51,4,0.5946609651408026,ice_cream,broccoli
59,3,0.2598253988980027,ice_cream,broccoli
2,2,0.7845756331658876,taco,candycorn
74,5,0.9922270389566045,pizza,broccoli
56,3,0.7321895047067237,pizza,candycorn
23,6,0.2855281904172817,ice_cream,broccoli
70,2,0.5579140411157943,pizza,candycorn
92,7,0.6243883156415553,ice_cream,broccoli
81,7,0.07709629583809197,taco,broccoli
40,5,0.11108860129443587,ice_cream,broccoli
3,5,0.46377691131940346,ice_cream,broccoli
2,1,0.9048619869766453,taco,candycorn
1,7,0.5391321217397371,taco,candycorn
14,6,0.4132644464226105,ice_cream,eggs
3,4,0.7053168409294434,ice_cream,broccoli
61,3,0.43787316883347804,ice_cream,broccoli
46,8,0.18340768479015923,taco,candycorn
13,5,0.5801596968945677,ice_cream,eggs
22,4,0.9924967040873957,taco,candycorn
94,1,0.654187864605568,ice_cream,candycorn
48,8,0.20496809643045533,ice_cream,eggs
39,7,0.9903863767779478,taco,broccoli
71,3,0.5002554157462528,taco,eggs
80,7,0.12033536812384515,pizza,eggs
67,7,0.3512764387637072,taco,candycorn
91,3,0.38149082473229035,pizza,candycorn
60,7,0.12024572793864641,taco,candycorn
7,8,0.3231515983028457,pizza,broccoli
44,8,0.7072525355038825,pizza,eggs
10,8,0.47974539493706625,taco,candycorn
69,3,0.969184631473738,taco,candycorn
32,3,0.27699297663389244,ice_cream,broccoli
21,2,0.6597351381902973,ice_cream,candycorn
36,2,0.7433529770562077,ice_cream,broccoli
43,2,0.7413622395872055,ice_cream,eggs
21,1,0.27868857029869554,taco,broccoli
89,1,0.8484245865719443,ice_cream,eggs
53,4,0.6224777867276965,pizza,eggs
38,7,0.2576797075513516,ice_cream,eggs
22,1,0.23514501428952583,ice_cream,candycorn
49,1,0.9272014829558693,taco,eggs
46,6,0.0381950037126072,taco,eggs
9,4,0.14559092095703197,ice_cream,eggs
67,7,0.32340978754020855,ice_cream,broccoli
17,1,0.8781214203418852,taco,candycorn
24,1,0.9562244727340787,ice_cream,eggs
53,1,0.7630588775281232,pizza,eggs
90,7,0.12105922819729142,pizza,eggs
28,0,0.6744107749813173,ice_cream,eggs
20,0,0.027121854449176253,taco,eggs
96,3,0.6281071344136554,ice_cream,eggs
97,5,0.48289981440900176,pizza,eggs
21,3,0.14501654286560695,taco,candycorn
3,2,0.3750110328999624,ice_cream,broccoli
54,4,0.7341251521403429,taco,broccoli
67,5,0.21370926084563457,taco,candycorn
87,4,0.33261458197028904,taco,broccoli
57,8,0.8192307000707466,ice_cream,broccoli
58,2,0.634872769926485,ice_cream,candycorn
85,5,0.320051441271466,ice_cream,eggs
40,2,0.9894537977719209,ice_cream,broccoli
12,2,0.5490037849365602,ice_cream,candycorn
81,3,0.34209816060916476,ice_cream,broccoli
85,8,0.2313040823892819,pizza,broccoli
55,3,0.7598120136240497,pizza,broccoli
86,3,0.5267594996945875,ice_cream,broccoli
61,8,0.3620840183419569,taco,broccoli
78,7,0.6363969605334602,pizza,candycorn
62,0,0.5044285551213888,ice_cream,candycorn
64,7,0.10602890697368061,pizza,broccoli
5,7,0.15117158958211296,pizza,eggs
72,0,0.5811401072004216,taco,broccoli
87,6,0.44932864378253623,taco,candycorn
98,1,0.5754941793477877,taco,broccoli
28,3,0.4840443345060197,ice_cream,candycorn
59,4,0.5770013762412523,ice_cream,broccoli
48,7,0.9015185020102422,pizza,eggs
66,2,0.549268088022796,ice_cream,candycorn
74,8,0.5152475874586868,pizza,candycorn
15,5,0.13696479992925636,ice_cream,eggs
73,2,0.45710216578981433,taco,broccoli
75,1,0.09990140376193435,ice_cream,candycorn
3,5,0.5721361960031458,ice_cream,candycorn
57,1,0.0731442086045806,ice_cream,broccoli
58,5,0.2509946092286095,ice_cream,eggs
16,0,0.5879304590156905,pizza,broccoli
75,5,0.4606946490844912,pizza,broccoli
72,1,0.8355105053311347,pizza,candycorn
21,8,0.013169483184729103,taco,eggs
54,8,0.7141226579827721,ice_cream,candycorn
30,2,0.500396944199422,taco,broccoli
69,7,0.7356482393384094,ice_cream,eggs
95,1,0.3009404965042445,pizza,eggs
20,3,0.3646891398603218,pizza,eggs
77,2,0.25541529632904925,pizza,broccoli
96,6,0.4152398868849162,taco,broccoli
76,8,0.2744913972977904,pizza,candycorn
80,1,0.09770851846030892,taco,broccoli
15,3,0.45011672729971675,ice_cream,candycorn
5,0,0.5757452132372846,pizza,broccoli
1,4,0.35609137711272254,ice_cream,eggs
97,8,0.1444451068170497,taco,broccoli
66,3,0.6785198881918896,taco,candycorn
86,2,0.6282294488649082,ice_cream,eggs
94,0,0.9641224437093704,pizza,candycorn
45,0,0.2793225457001728,ice_cream,candycorn
82,8,0.09107963805958152,taco,broccoli
80,2,0.7838686057970939,taco,candycorn
23,4,0.14771106056212058,pizza,candycorn
16,1,0.3192814398053888,ice_cream,candycorn
28,1,0.06173235610957395,pizza,broccoli
55,2,0.21362046781844035,pizza,candycorn
92,0,0.10805671194793187,pizza,broccoli
99,7,0.5240771326742163,taco,candycorn
4,0,0.25528806529602543,taco,broccoli
80,1,0.5379521985905596,ice_cream,eggs
91,2,0.2700925568808822,taco,candycorn
71,3,0.8986329189823715,taco,eggs
78,1,0.4976487911039823,pizza,eggs
43,7,0.05066415866720808,pizza,eggs
77,8,0.1278324146172083,ice_cream,broccoli
13,6,0.5652306754157794,taco,eggs
92,0,0.8992974766207322,ice_cream,candycorn
82,3,0.11728855710952324,taco,candycorn
17,4,0.5995580011735481,taco,eggs
64,8,0.04093585214330364,pizza,candycorn
70,4,0.0030076143661401655,ice_cream,eggs
2,6,0.9599445434060391,pizza,broccoli
23,6,0.1926643559262241,taco,eggs
95,6,0.569334067500328,ice_cream,eggs
37,5,0.924565929213859,pizza,candycorn
37,3,0.4957956791428296,taco,candycorn
73,6,0.8372599705792866,pizza,eggs
77,2,0.55462568154237,pizza,eggs
63,8,0.7977581632181489,ice_cream,candycorn
14,8,0.3668496428499365,pizza,broccoli
19,2,0.26386275394886394,taco,candycorn
8,2,0.6658700850714511,taco,eggs
87,0,0.2795541362118693,pizza,eggs
55,6,0.34074420565602126,taco,eggs
74,6,0.7616365336962843,taco,candycorn
10,1,0.1454001550571139,taco,candycorn
94,4,0.26790705942835313,ice_cream,eggs
17,6,0.5864669672694165,ice_cream,candycorn
89,4,0.2447748481369556,taco,candycorn
3,2,0.2041632511039102,pizza,broccoli
17,1,0.47653713722881375,pizza,broccoli
35,2,0.5028005680964547,pizza,candycorn
24,6,0.30569350807731555,ice_cream,eggs
45,8,0.22875787236062206,taco,eggs
8,0,0.652713668296789,pizza,eggs
56,4,0.41913555064505825,taco,eggs
72,6,0.9044338462515519,pizza,eggs
95,2,0.3885431104515523,pizza,broccoli
22,3,0.20576663005413642,taco,candycorn
97,2,0.36948980018293154,ice_cream,eggs
82,3,0.5672454195691031,pizza,eggs
92,8,0.9792036762673743,pizza,eggs
57,7,0.06274773335644734,pizza,eggs
3,0,0.6699397958279433,taco,eggs
67,2,0.4422310697787607,pizza,broccoli
76,5,0.27688418355844946,ice_cream,eggs
32,1,0.22272609660167797,pizza,candycorn
91,2,0.07468682788377734,pizza,candycorn
50,2,0.04805551564849164,taco,candycorn
73,5,0.06584874359534276,pizza,broccoli
19,4,0.7495422395816823,taco,broccoli
52,2,0.7160913977575281,ice_cream,broccoli
62,2,0.8197399878157334,taco,candycorn
64,2,0.3793118246406112,taco,broccoli
86,4,0.2563920980130926,ice_cream,candycorn
6,4,0.3964495683839888,ice_cream,broccoli
68,2,0.6053273074488565,ice_cream,candycorn
39,6,0.1905830985389082,taco,candycorn
80,1,0.11953812156911137,ice_cream,broccoli
60,3,0.8700052004515314,taco,eggs
52,8,0.9213510809922438,ice_cream,broccoli
17,5,0.2603776728103383,pizza,candycorn
1,6,0.31541524574197777,pizza,candycorn
20,0,0.4567395517783256,taco,eggs
76,3,0.10294298945640978,ice_cream,broccoli
38,2,0.44530655659640095,ice_cream,eggs
23,6,0.6936204781783997,pizza,eggs
71,4,0.8699490146555472,ice_cream,broccoli
96,4,0.418638911424439,pizza,broccoli
42,0,0.7136746363644909,pizza,candycorn
4,6,0.39237160808831695,taco,candycorn
26,2,0.9002139940375878,taco,eggs
75,6,0.16451745860153366,taco,candycorn
47,3,0.8558075237688817,pizza,eggs
34,1,0.529483917406035,ice_cream,candycorn
23,7,0.06162750927673055,taco,broccoli
51,8,0.7435194661687946,taco,broccoli
88,1,0.15185376671141837,pizza,candycorn
89,0,0.03171664828560672,taco,broccoli
97,7,0.1358492072235199,taco,broccoli
3,7,0.512580597375428,pizza,candycorn
3,7,0.306125499203179,taco,candycorn
3,0,0.12583698657744313,pizza,candycorn
20,4,0.35714141349174,taco,eggs
28,6,0.8333630329053658,taco,eggs
25,5,0.8628473078131143,ice_cream,candycorn
49,8,0.15406080067317973,ice_cream,candycorn
52,4,0.5435478820009181,taco,broccoli
63,1,0.9695310156968169,ice_cream,candycorn
94,0,0.12511431149729302,taco,eggs
69,7,0.29239449675669416,ice_cream,eggs
62,8,0.9210509161203909,pizza,eggs
75,0,0.7900195841646858,taco,eggs
40,1,0.07461411210666735,taco,eggs
49,8,0.9512974747304711,taco,eggs
7,8,0.29098970115947886,pizza,broccoli
0,7,0.906562092603325,taco,candycorn
78,0,0.6753959744591553,ice_cream,candycorn
7,2,0.10593023912308208,taco,broccoli
81,6,0.7016909453882151,taco,broccoli
37,7,0.6576915508972454,ice_cream,eggs
43,3,0.6912802501946232,pizza,broccoli
49,5,0.1917373124927576,taco,broccoli
79,1,0.7400314265012529,ice_cream,broccoli
53,5,0.5088525981291098,pizza,eggs
13,7,0.6921023434159342,taco,candycorn
28,7,0.5246018973359087,taco,broccoli
55,3,0.6323646339507775,pizza,candycorn
25,6,0.6739058010201012,taco,eggs
60,6,0.658220636669215,ice_cream,broccoli
10,0,0.5472323134550912,ice_cream,broccoli
83,4,0.747850038250106,taco,eggs
18,5,0.7484591693554101,pizza,eggs
88,4,0.8599392806166247,ice_cream,broccoli
11,1,0.6923450961255835,taco,eggs
22,8,0.41268655911336494,ice_cream,eggs
51,1,0.3629132153754189,pizza,eggs
40,8,0.6501299823081429,taco,eggs
50,7,0.9553397252784044,pizza,eggs
0,6,0.6805391301870418,taco,candycorn
81,5,0.930282219122517,pizza,eggs
29,6,0.17478248952776765,pizza,eggs
48,5,0.6874300557660034,ice_cream,broccoli
39,4,0.7953768496565247,taco,broccoli
5,6,0.5165594773880872,pizza,eggs
19,3,0.3313008641038312,ice_cream,candycorn
37,3,0.49583117445368596,taco,broccoli
